,city,date_mutation,latitude,longitude,nombre_pieces_principales,surface_reelle_bati,surface_terrain,type_local,valeur_fonciere
12404,1451,1465509600.0,46.268244,5.212033,5.0,140.0,500.0,1,325000.0
12405,1160,1467064800.0,46.252683000000005,6.103974,4.0,92.0,0.0,2,275114.0
12406,1034,1510009200.0,45.753015000000005,5.700648,4.0,87.0,225.0,1,163000.0
12407,1143,1459288800.0,46.353144,6.139467,1.0,30.0,0.0,2,110000.0
12408,1297,1418943600.0,45.891315000000006,5.077082,4.0,70.0,2269.0,1,285000.0
12409,1283,1494799200.0,46.262197,5.661241,0.0,153.0,488.0,4,155000.0
12410,1071,1501106400.0,46.3213,6.090286,6.0,220.0,1000.0,1,885900.0
12411,1202,1558044000.0,45.903042,5.350645,6.0,177.0,305.0,1,260000.0
12412,1071,1437343200.0,46.323342,6.067749,5.0,125.0,0.0,1,542000.0
12413,1014,1533160800.0,46.275409,5.656696,,,3163.0,4,450000.0
12414,1263,1526335200.0,46.077799,4.762644,4.0,117.0,835.0,1,302000.0
12415,1384,1521414000.0,45.949604,5.44166,0.0,,0.0,3,60000.0
12416,1053,1522360800.0,46.202729,5.213361,3.0,74.0,0.0,2,91500.0
12417,1265,1496354400.0,46.174461,5.573562,3.0,64.0,0.0,2,117380.0
12418,1354,1495490400.0,46.247822,6.019093,5.0,163.0,0.0,2,520000.0
12419,1345,1455490800.0,45.950702,5.330018,0.0,,41.0,3,228300.0
12420,1451,1526508000.0,46.250537,5.211305,4.0,91.0,285.0,1,190000.0
12421,1053,1501106400.0,46.193389,5.220604,3.0,68.0,0.0,2,73000.0
12422,1303,1457650800.0,46.085453,5.417113,6.0,150.0,1063.0,1,220000.0
12423,1180,1426114800.0,46.328678000000004,6.118059,4.0,72.0,104.0,1,210000.0
12424,1173,1391122800.0,46.331775,6.057173000000001,2.0,47.0,0.0,2,134700.0
12425,1053,1427065200.0,46.204203,5.225992,3.0,73.0,0.0,2,126000.0
12426,1263,1477605600.0,46.087459,4.7548010000000005,7.0,146.0,600.0,1,345000.0
12427,1281,1481583600.0,46.283768,6.076558,4.0,87.0,0.0,1,462247.0
12428,1143,1479682800.0,46.355529,6.142486,3.0,70.0,0.0,2,420000.0
12429,1345,1531432800.0,45.94988,5.323351000000001,7.0,148.0,0.0,2,120000.0
12430,1283,1535580000.0,46.262039,5.665908,5.0,105.0,159.0,1,119700.0
12431,1160,1538517600.0,46.257309,6.10995,4.0,88.0,0.0,2,265000.0
12432,1053,1536271200.0,46.194168,5.210369999999999,5.0,195.0,595.0,1,246810.0
12433,1376,1405029600.0,45.835555,4.976636,4.0,93.0,151.0,1,250000.0
12434,1053,1431900000.0,46.193994,5.211729,8.0,221.0,1284.0,1,377820.0
12435,1033,1542322800.0,46.105794,5.835115,2.0,42.0,0.0,2,13500.0
12436,1249,1450306800.0,45.824365,4.953415000000001,2.0,57.0,0.0,2,50000.0
12437,1004,1530828000.0,45.960105,5.35797,0.0,100.0,72.0,4,150000.0
12438,1160,1490223600.0,46.260205,6.113375,0.0,10.0,0.0,4,12000.0
12439,1071,1472076000.0,46.322637,6.069335,6.0,157.0,13.0,1,1100000.0
12440,1266,1433973600.0,46.333578,5.119779,4.0,73.0,511.0,1,110000.0
12441,1053,1530741600.0,46.205481,5.231565,3.0,96.0,0.0,2,120000.0
12442,1004,1558044000.0,45.958653000000005,5.33867,3.0,69.0,0.0,2,121200.0
12443,1173,1538604000.0,46.333393,6.055205,3.0,74.0,0.0,2,220000.0
12444,1281,1542063600.0,46.285927,6.087886,0.0,,0.0,3,5000.0
12445,1304,1440712800.0,46.049424,5.335903,3.0,78.0,0.0,2,75000.0
12446,1170,1513551600.0,46.189565,5.556311,4.0,80.0,770.0,2,86000.0
12447,1053,1406152800.0,46.207537,5.226901,0.0,217.0,0.0,4,175000.0
12448,1002,1466546400.0,46.004096000000004,5.4134709999999995,0.0,,468.0,3,178000.0
12449,1053,1466546400.0,46.199044,5.231535,0.0,159.0,0.0,2,113000.0
12450,1033,1457046000.0,46.111647,5.814636,5.0,103.0,627.0,1,302400.0
12451,1043,1448319600.0,45.837114,5.007130999999999,2.0,60.0,56.0,1,109255.0
12452,1247,1437343200.0,46.362658,6.0227059999999994,0.0,96.0,35279.0,4,135000.0
12453,1262,1513033200.0,45.852294,5.060999,4.0,74.0,0.0,2,122000.0
12454,1427,1393542000.0,45.948059,4.756634,0.0,200.0,0.0,4,62000.0
12455,1138,1539813600.0,45.851952000000004,5.789167,3.0,81.0,282.0,1,121000.0
12456,1427,1400018400.0,45.93959,4.782561,2.0,40.0,0.0,2,154000.0
12457,1053,1404856800.0,46.205397999999995,5.240439,5.0,83.0,0.0,2,100000.0
12458,1143,1415314800.0,46.344146,6.141916,4.0,100.0,0.0,2,703000.0
12459,1451,1536876000.0,46.2403,5.224093,3.0,65.0,466.0,1,137220.0
12460,1143,1521759600.0,46.366708,6.13468,4.0,110.0,0.0,2,420000.0
12461,1024,1432764000.0,46.287877,5.158034,4.0,82.0,365.0,1,123000.0
12462,1249,1446418800.0,45.822964,4.946529,4.0,89.0,0.0,2,272950.0
12463,1053,1443736800.0,46.185738,5.243942,4.0,72.0,575.0,1,135000.0
12464,1157,1447801200.0,46.020275,4.758547,6.0,120.0,233.0,1,207000.0
12465,1283,1527804000.0,46.260696,5.656617,4.0,122.0,61.0,1,74000.0
12466,1254,1403560800.0,46.16896,5.29202,5.0,125.0,1300.0,1,205470.0
12467,1053,1419980400.0,46.20073,5.255882,0.0,,0.0,3,77000.0
12468,1283,1450306800.0,46.264669,5.658562,4.0,104.0,0.0,2,58000.0
12469,1322,1511218800.0,45.941784000000006,4.820975,0.0,19013.0,38118.0,4,2595726.0
12470,1041,1482447600.0,45.945353000000004,5.360562,6.0,150.0,1198.0,1,205000.0
12471,1275,1433714400.0,45.819841,4.931284,2.0,44.0,0.0,2,80000.0
12472,1033,1501452000.0,46.120235,5.81808,5.0,82.0,627.0,1,230000.0
12473,1124,1521068400.0,46.425203,5.239562,5.0,127.0,1403.0,1,183100.0
12474,1160,1508364000.0,46.254735,6.112883,0.0,,0.0,3,9000.0
12475,1159,1441317600.0,46.342341,4.893793,5.0,96.0,1127.0,1,138700.0
12476,1281,1549580400.0,46.286381,6.0880279999999996,2.0,53.0,0.0,2,245450.0
12477,1053,1505772000.0,46.201065,5.231594,1.0,19.0,0.0,2,34400.0
12478,1114,1443650400.0,46.147702,5.823175,3.0,82.0,571.0,1,269500.0
12479,1281,1456786800.0,46.285166,6.083122,4.0,89.0,0.0,1,480000.0
12480,1033,1542322800.0,46.11888,5.815231,4.0,90.0,0.0,2,174600.0
12481,1053,1529877600.0,46.211135,5.250055000000001,6.0,141.0,778.0,1,271300.0
12482,1173,1466632800.0,46.32813,6.05505,2.0,38.0,0.0,2,160000.0
12483,1004,1508709600.0,45.957949,5.358861,2.0,32.0,0.0,2,67000.0
12484,1305,1443736800.0,46.431985,4.937098000000001,3.0,90.0,0.0,2,84000.0
12485,1033,1472767200.0,46.107157,5.813422,4.0,80.0,0.0,2,149000.0
12486,1138,1519254000.0,45.84853,5.780983,2.0,55.0,89.0,2,153500.0
12487,1143,1557698400.0,46.36032,6.146052,0.0,34.0,0.0,4,60000.0
12488,1266,1479250800.0,46.335671999999995,5.127483,3.0,56.0,36.0,1,64000.0
12489,1053,1473717600.0,46.196482,5.234141,3.0,56.0,0.0,2,64000.0
12490,1384,1398808800.0,45.944179999999996,5.432935,6.0,110.0,753.0,1,104860.0
12491,1053,1533247200.0,46.205641,5.22374,3.0,82.0,0.0,2,354420.0
12492,1143,1478041200.0,46.362877000000005,6.146382,5.0,160.0,665.0,1,1040000.0
12493,1249,1395270000.0,45.82305,4.948112999999999,2.0,42.0,0.0,2,156000.0
12494,1142,1487890800.0,45.852445,5.076568,3.0,73.0,0.0,2,117700.0
12495,1283,1436479200.0,46.261385,5.642318,3.0,71.0,0.0,2,99500.0
12496,1249,1394751600.0,45.828064000000005,4.972119,4.0,105.0,558.0,1,325000.0
12497,1283,1529013600.0,46.250443,5.652146,7.0,128.0,895.0,1,179000.0
12498,1354,1493935200.0,46.252359999999996,6.0291760000000005,2.0,52.0,0.0,2,235000.0
12499,1452,1517266800.0,45.849513,5.6469,4.0,85.0,0.0,2,76500.0
12500,1283,1503871200.0,46.264185,5.653976,4.0,104.0,507.0,1,105000.0
12501,1354,1498255200.0,46.245774,6.026841,3.0,61.0,0.0,2,190000.0
12502,1071,1484262000.0,46.327793,6.061203,2.0,42.0,0.0,2,181000.0
12503,1071,1418598000.0,46.320278,6.07108,5.0,185.0,1143.0,1,630000.0
12504,1034,1528149600.0,45.757982,5.6871410000000004,7.0,121.0,197.0,1,143000.0
12505,1283,1454022000.0,46.264669,5.658562,4.0,85.0,0.0,2,8000.0
12506,1283,1490911200.0,46.271042,5.656265,0.0,1476.0,1942.0,4,440000.0
12507,1033,1424646000.0,46.120207,5.8127510000000004,5.0,110.0,775.0,1,272000.0
12508,1348,1494540000.0,46.187961,4.809352,3.0,76.0,1589.0,1,45000.0
12509,1160,1401660000.0,46.255911,6.109248,4.0,111.0,0.0,2,543000.0
12510,1262,1489618800.0,45.850759000000004,5.052928,3.0,60.0,87.0,1,137400.0
12511,1153,1448406000.0,46.306878000000005,6.03792,6.0,155.0,1100.0,1,820000.0
12512,1443,1526335200.0,46.003321,5.0222739999999995,5.0,104.0,801.0,1,260880.0
12513,1443,1486940400.0,45.99992,5.027609,4.0,76.0,0.0,2,209000.0
12514,1071,1522274400.0,46.302809,6.0649169999999994,0.0,61.0,0.0,4,140000.0
12515,1313,1456095600.0,46.26566,6.097561,2.0,43.0,0.0,2,217000.0
12516,1323,1524693600.0,46.437286,4.923641,4.0,84.0,584.0,1,161700.0
12517,1173,1519340400.0,46.338507,6.064158,3.0,85.0,86.0,1,383350.0
12518,1283,1506463200.0,46.258753999999996,5.657668,2.0,37.0,0.0,2,30000.0
12519,1004,1407189600.0,45.969679,5.352722,4.0,89.0,703.0,1,180000.0
12520,1024,1475791200.0,46.267070000000004,5.172744000000001,5.0,128.0,1004.0,1,222000.0
12521,1275,1450738800.0,45.815222,4.930301,6.0,145.0,567.0,1,201500.0
12522,1419,1493244000.0,46.253152,5.991573000000001,4.0,95.0,0.0,1,500000.0
12523,1053,1448838000.0,46.210459,5.224235,0.0,52.0,0.0,2,44000.0
12524,1004,1432159200.0,45.956070000000004,5.3700220000000005,1.0,40.0,0.0,2,73500.0
12525,1313,1535580000.0,46.249519,6.082762000000001,5.0,100.0,265.0,1,473262.0
12526,1396,1486422000.0,45.854534,5.408633,0.0,,0.0,3,85000.0
12527,1354,1499378400.0,46.245509999999996,6.019439,7.0,148.0,819.0,1,480000.0
12528,1173,1475186400.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,140000.0
12529,1081,1457996400.0,46.195495,5.815426,0.0,,538.0,3,135000.0
12530,1173,1438207200.0,46.323846,6.047214,4.0,89.0,0.0,2,240000.0
12531,1053,1458774000.0,46.190663,5.2324459999999995,5.0,72.0,561.0,1,165000.0
12532,1014,1529964000.0,46.286229,5.679203,3.0,87.0,521.0,1,160000.0
12533,1202,1521414000.0,45.901594,5.34732,3.0,85.0,113.0,1,130000.0
12534,1143,1531087200.0,46.346512,6.134079,3.0,103.0,0.0,2,482800.0
12535,1283,1517526000.0,46.25613,5.6557379999999995,0.0,,0.0,3,11000.0
12536,1236,1528668000.0,46.330606,5.076123,4.0,95.0,695.0,1,162450.0
12537,1160,1408917600.0,46.254269,6.11435,3.0,60.0,0.0,2,150000.0
12538,1160,1531346400.0,46.255309000000004,6.118214,1.0,31.0,0.0,2,266950.0
12539,1033,1415142000.0,46.108473,5.8178529999999995,3.0,68.0,0.0,2,166000.0
12540,1053,1493935200.0,46.203466999999996,5.232742,0.0,,0.0,3,9000.0
12541,1353,1533074400.0,45.965732,4.792617,4.0,119.0,599.0,1,177000.0
12542,1184,1520377200.0,46.151398,5.419283999999999,0.0,,159.0,3,140000.0
12543,1143,1495404000.0,46.363381,6.14538,0.0,,0.0,3,2000.0
12544,1040,1533247200.0,46.365120000000005,5.046899,6.0,154.0,526.0,1,108500.0
12545,1173,1404424800.0,46.339786,6.0660419999999995,3.0,66.0,0.0,2,309000.13
12546,1053,1435269600.0,46.209239000000004,5.255496,4.0,95.0,1045.0,1,288800.0
12547,1143,1427410800.0,46.344146,6.141916,2.0,43.0,0.0,2,273000.0
12548,1143,1469397600.0,46.35157,6.140658999999999,4.0,120.0,0.0,2,632700.0
12549,1143,1524693600.0,46.347198999999996,6.128897,1.0,18.0,805.0,2,940000.0
12550,1354,1424732400.0,46.243026,6.023626,0.0,,0.0,3,200000.0
12551,1322,1505426400.0,45.927419,4.823955000000001,5.0,170.0,500.0,1,482500.0
12552,1379,1508709600.0,45.959399,5.276381,0.0,90.0,640.0,4,100000.0
12553,1281,1481238000.0,46.28518,6.085408999999999,3.0,70.0,0.0,2,335000.0
12554,1384,1390518000.0,45.955627,5.416487999999999,2.0,51.0,144.0,1,123820.0
12555,1289,1486681200.0,46.189569,5.208289,2.0,31.0,0.0,2,64500.0
12556,1344,1514415600.0,46.206254,5.206721,4.0,80.0,845.0,1,190000.0
12557,1160,1536098400.0,46.261645,6.11125,3.0,85.0,0.0,2,360000.0
12558,1194,1393282800.0,45.982937,4.754733,5.0,91.0,217.0,1,170000.0
12559,1143,1413496800.0,46.345372999999995,6.132918,0.0,,0.0,3,22000.0
12560,1160,1467151200.0,46.252792,6.100699,4.0,76.0,0.0,2,310000.0
12561,1108,1459980000.0,46.38436,5.3462559999999995,0.0,,115.0,3,98350.0
12562,1262,1433455200.0,45.849864000000004,5.060147,4.0,77.0,0.0,2,109000.0
12563,1071,1539640800.0,46.316646999999996,6.072690000000001,5.0,131.0,800.0,1,518800.0
12564,1007,1533247200.0,46.016507,5.321603,4.0,103.0,411.0,1,233470.0
12565,1407,1467237600.0,45.956916,5.831532,3.0,60.0,48.0,1,87800.0
12566,1363,1397772000.0,46.033027000000004,5.40048,3.0,65.0,550.0,1,166850.0
12567,1313,1456786800.0,46.250417,6.071861,4.0,95.0,0.0,1,443000.0
12568,1265,1402005600.0,46.186784,5.571082,5.0,80.0,0.0,2,96000.0
12569,1160,1424041200.0,46.254735,6.112883,2.0,54.0,0.0,2,180000.0
12570,1143,1541631600.0,46.348569,6.145565,0.0,,0.0,3,55500.0
12571,1033,1478646000.0,46.109140999999994,5.82872,1.0,19.0,40.0,1,66000.0
12572,1163,1532556000.0,46.370058,5.175694,3.0,95.0,51.0,1,160000.0
12573,1202,1435010400.0,45.901313,5.347272,0.0,43.0,0.0,4,45000.0
12574,1166,1521673200.0,45.984473,4.777083,0.0,1707.0,16160.0,4,1000000.0
12575,1344,1505080800.0,46.206036,5.200146,4.0,102.0,0.0,1,190800.0
12576,1033,1507068000.0,46.101126,5.813726,4.0,110.0,730.0,1,215000.0
12577,1004,1402437600.0,45.956198,5.345121,4.0,76.0,0.0,2,130000.0
12578,1443,1507586400.0,45.995738,5.052189,5.0,108.0,0.0,1,342450.0
12579,1142,1508968800.0,45.852852,5.073361,4.0,110.0,233.0,1,253550.0
12580,1108,1426201200.0,46.380212,5.342264,2.0,42.0,137.0,1,20000.0
12581,1033,1458082800.0,46.110699,5.823316999999999,4.0,115.0,225.0,1,220000.0
12582,1143,1428530400.0,46.351082,6.1416010000000005,2.0,51.0,0.0,2,315000.0
12583,1004,1492725600.0,45.967708,5.362538,4.0,116.0,734.0,1,237500.0
12584,1034,1535407200.0,45.754783,5.683535,2.0,38.0,0.0,2,51500.0
12585,1004,1458082800.0,45.957995000000004,5.346481,3.0,73.0,319.0,1,161510.0
12586,1232,1427151600.0,46.331463,5.250879,5.0,100.0,1439.0,1,177450.0
12587,1148,1518390000.0,46.315687,5.656372,3.0,80.0,521.0,1,220000.0
12588,1275,1499896800.0,45.809933,4.924765,5.0,90.0,26.0,2,305710.0
12589,1004,1516230000.0,45.974702,5.353216000000001,4.0,90.0,285.0,1,175000.0
12590,1053,1482879600.0,46.194963,5.2091709999999996,3.0,67.0,0.0,2,120000.0
12591,1004,1432677600.0,45.958568,5.358417,2.0,45.0,0.0,2,77000.0
12592,1138,1436220000.0,45.850543,5.780492,1.0,44.0,130.0,1,132600.0
12593,1281,1450220400.0,46.272558000000004,6.0971910000000005,2.0,51.0,0.0,2,195000.0
12594,1173,1556748000.0,46.323846,6.047214,3.0,77.0,0.0,2,190000.0
12595,1228,1464300000.0,46.12855,5.541104,4.0,140.0,343.0,1,158000.0
12596,1033,1540159200.0,46.109131,5.819306,2.0,46.0,0.0,2,190000.0
12597,1053,1397599200.0,46.212199,5.251972,4.0,86.0,151.0,1,144000.0
12598,1248,1507154400.0,45.895334000000005,4.935118,3.0,65.0,0.0,2,205000.0
12599,1345,1459202400.0,45.946023,5.324572,4.0,84.0,203.0,1,155000.0
12600,1159,1493762400.0,46.337083,4.8779069999999995,2.0,60.0,770.0,1,120000.0
12601,1339,1421017200.0,45.947565000000004,4.733355,4.0,106.0,500.0,1,305000.0
12602,1034,1496095200.0,45.75969,5.685861,1.0,40.0,0.0,2,51025.0
12603,1053,1515970800.0,46.206998999999996,5.229549,0.0,61.0,0.0,4,40602.0
12604,1053,1414101600.0,46.198766,5.219396,3.0,62.0,0.0,2,140000.0
12605,1053,1438812000.0,46.198271999999996,5.219136,2.0,55.0,0.0,2,117000.0
12606,1344,1447369200.0,46.200491,5.192327,0.0,,0.0,4,412696.8
12607,1014,1501020000.0,46.294672999999996,5.680729,2.0,42.0,197.0,1,45000.0
12608,1345,1436997600.0,45.951553000000004,5.329299,4.0,88.0,49.0,1,151000.0
12609,1004,1463436000.0,45.954545,5.343187,2.0,45.0,0.0,2,83000.0
12610,1034,1396303200.0,45.754784,5.691794,0.0,,0.0,3,98000.0
12611,1354,1533074400.0,46.262095,6.029616000000001,0.0,675.0,0.0,4,93625.0
12612,1053,1460412000.0,46.199521999999995,5.227257,2.0,33.0,0.0,2,80000.0
12613,1053,1532383200.0,46.19591,5.2089989999999995,3.0,72.0,0.0,2,124000.0
12614,1116,1398981600.0,45.805611999999996,5.626828,3.0,64.0,149.0,1,35000.0
12615,1313,1482102000.0,46.24817,6.074242,3.0,60.0,0.0,2,340000.0
12616,1053,1441749600.0,46.205754,5.2265239999999995,1.0,34.0,0.0,2,49000.0
12617,1173,1540767600.0,46.328815000000006,6.060379,2.0,37.0,0.0,2,98000.0
12618,1053,1406066400.0,46.202063,5.2309339999999995,0.0,,0.0,3,1000.0
12619,1354,1423782000.0,46.251469,6.026509,3.0,69.0,0.0,2,213537.0
12620,1399,1450134000.0,46.291705,6.0725169999999995,5.0,160.0,720.0,1,735000.0
12621,1333,1524693600.0,45.925002,4.950749,3.0,73.0,0.0,2,176500.0
12622,1248,1506290400.0,45.895334000000005,4.935118,3.0,63.0,0.0,2,187000.0
12623,1033,1475100000.0,46.120706,5.8149,6.0,153.0,166.0,1,159000.0
12624,1283,1537999200.0,46.258178,5.656441,2.0,50.0,0.0,2,35000.0
12625,1269,1552431600.0,46.152983,5.601236,4.0,66.0,0.0,2,40000.0
12626,1053,1448319600.0,46.198840000000004,5.209562,1.0,20.0,0.0,2,46000.0
12627,1153,1557698400.0,46.309862,6.036857,5.0,96.0,191.0,1,275000.0
12628,1004,1408485600.0,45.965286,5.3538760000000005,4.0,79.0,318.0,1,165000.0
12629,1108,1532383200.0,46.380212,5.342264,2.0,42.0,137.0,1,79000.0
12630,1399,1532383200.0,46.296412,6.079339,4.0,113.0,720.0,1,506700.0
12631,1248,1508277600.0,45.895334000000005,4.935118,4.0,81.0,0.0,2,245500.0
12632,1283,1510268400.0,46.263525,5.6534059999999995,4.0,84.0,0.0,2,122000.0
12633,1354,1458255600.0,46.247651,6.018618,4.0,133.0,0.0,2,434000.0
12634,1038,1408917600.0,46.306470000000004,5.269202,3.0,113.0,1692.0,1,172000.0
12635,1014,1493935200.0,46.288167,5.679558,5.0,95.0,994.0,1,200000.0
12636,1262,1419548400.0,45.851437,5.056867,1.0,36.0,0.0,2,74000.0
12637,1269,1440972000.0,46.153711,5.605652,4.0,143.0,0.0,2,89400.0
12638,1265,1475445600.0,46.190929,5.584087,3.0,82.0,664.0,1,210000.0
12639,1257,1519340400.0,46.161662,5.798877,4.0,103.0,1210.0,1,305000.0
12640,1034,1509404400.0,45.758348,5.69055,3.0,56.0,107.0,2,159000.0
12641,1153,1456700400.0,46.30772,6.038925,5,176.0,0.0,2,390000.0
12642,1004,1505685600.0,45.964881,5.356801,3.0,69.0,0.0,2,153000.0
12643,1053,1515970800.0,46.206998999999996,5.229549,0.0,79.0,0.0,4,500.0
12644,1053,1524693600.0,46.193563,5.2665370000000005,4.0,124.0,1590.0,1,185000.0
12645,1354,1389567600.0,46.251767,6.027515,3.0,62.0,0.0,2,265886.29
12646,1313,1403820000.0,46.25418,6.08751,3.0,86.0,379.0,1,458000.0
12647,1323,1389826800.0,46.432936,4.932387,0.0,,15.0,3,9000.0
12648,1263,1500847200.0,46.085863,4.766789,4.0,87.0,828.0,1,218950.0
12649,1452,1552604400.0,45.849618,5.648733999999999,4.0,73.0,102.0,1,127700.0
12650,1118,1484866800.0,45.985479999999995,5.802008,7.0,142.0,587.0,1,321242.0
12651,1283,1517871600.0,46.260411,5.656808,4.0,86.0,0.0,2,186984.0
12652,1053,1428012000.0,46.204229,5.227407,2.0,41.0,0.0,2,59500.0
12653,1173,1518476400.0,46.323846,6.047214,2.0,40.0,0.0,2,165000.0
12654,1355,1435183200.0,46.288671,5.005982,4.0,90.0,1000.0,1,173420.0
12655,1304,1419894000.0,46.050864000000004,5.343591,0.0,,34.0,3,2000.0
12656,1427,1523311200.0,45.941044,4.777461,13.0,437.0,855.0,1,520000.0
12657,1071,1445464800.0,46.323342,6.067749,5.0,126.0,0.0,1,538000.0
12658,1033,1498428000.0,46.107659999999996,5.823548000000001,4.0,83.0,0.0,2,142000.0
12659,1249,1392159600.0,45.822236,4.957147,3.0,96.0,367.0,1,160000.0
12660,1348,1444168800.0,46.174227,4.817158999999999,6.0,123.0,745.0,1,197000.0
12661,1034,1527631200.0,45.758777,5.683372,4.0,87.0,0.0,2,185000.0
12662,1004,1500328800.0,45.955135999999996,5.343939,3.0,76.0,0.0,2,147400.0
12663,1313,1556575200.0,46.263528,6.092928,4.0,97.0,0.0,2,534400.0
12664,1160,1479682800.0,46.253377,6.114168,0.0,,0.0,3,15000.0
12665,1262,1503439200.0,45.852416999999996,5.058282,4.0,139.0,0.0,2,295060.0
12666,1323,1528927200.0,46.436776,4.92469,4.0,100.0,705.0,1,175000.0
12667,1236,1501106400.0,46.34283,5.074698000000001,5.0,101.0,1080.0,1,172420.0
12668,1034,1530741600.0,45.759386,5.685758,4.0,87.0,0.0,2,68000.0
12669,1184,1438725600.0,46.16298,5.416727,4.0,143.0,359.0,1,184300.0
12670,1180,1545260400.0,46.329045,6.117927,3.0,59.0,0.0,2,237500.0
12671,1354,1548111600.0,46.242259999999995,6.015735,6.0,124.0,1042.0,1,622000.0
12672,1231,1478041200.0,46.365541,4.909138,2.0,56.0,199.0,1,172100.0
12673,1053,1522792800.0,46.207646999999994,5.216608,5.0,122.0,0.0,2,176500.0
12674,1355,1491429600.0,46.281395,5.008737,4.0,85.0,653.0,1,200500.0
12675,1004,1535061600.0,45.959178,5.35905,3.0,75.0,0.0,2,167830.0
12676,1396,1543532400.0,45.855108,5.409085,4.0,115.0,172.0,1,136200.0
12677,1143,1422226800.0,46.353144,6.139467,0.0,,0.0,3,15000.0
12678,1304,1499292000.0,46.056204,5.339376000000001,5.0,130.0,821.0,1,260500.0
12679,1143,1480028400.0,46.358682,6.138822,0.0,,0.0,3,20000.0
12680,1034,1398722400.0,45.760082000000004,5.69114,3.0,77.0,0.0,2,127000.0
12681,1296,1482706800.0,46.396735,5.2680620000000005,1.0,112.0,2100.0,1,126000.0
12682,1053,1437948000.0,46.19352,5.25898,6.0,141.0,0.0,1,180620.0
12683,1416,1518562800.0,45.911241,5.51141,3.0,146.0,690.0,1,76600.0
12684,1143,1482188400.0,46.358396,6.145653,2.0,52.0,0.0,2,220000.0
12685,1007,1532642400.0,46.004812,5.384204,4.0,89.0,0.0,1,175000.0
12686,1344,1467324000.0,46.210553999999995,5.202928,0.0,95.0,8602.0,4,600000.0
12687,1269,1537480800.0,46.146359000000004,5.610865,4.0,109.0,0.0,2,86000.0
12688,1173,1525298400.0,46.332757,6.063003,2.0,34.0,0.0,2,190000.0
12689,1034,1409263200.0,45.753439,5.687855,4.0,105.0,1451.0,1,219000.0
12690,1053,1449183600.0,46.201438,5.237075,3.0,71.0,0.0,2,126000.0
12691,1031,1480460400.0,46.245354,5.630264,3.0,60.0,560.0,1,125000.0
12692,1333,1406066400.0,45.929025,4.95391,0.0,,0.0,3,7000.0
12693,1248,1403733600.0,45.895824,4.930356,0.0,,0.0,3,8000.0
12694,1053,1468360800.0,46.211745,5.217783,6.0,130.0,496.0,1,160000.0
12695,1275,1406844000.0,45.822406,4.925128,4.0,82.0,0.0,2,215000.0
12696,1005,1399586400.0,45.994751,4.903531,3.0,53.0,0.0,2,150402.34
12697,1004,1503439200.0,45.956072,5.3430279999999994,9.0,150.0,569.0,1,272600.0
12698,1143,1464213600.0,46.354589000000004,6.137322,2.0,61.0,0.0,2,232300.0
12699,1354,1490911200.0,46.251599,6.0311449999999995,4.0,93.0,0.0,2,317750.0
12700,1421,1503007200.0,45.921999,5.396792,4.0,101.0,163.0,1,153200.0
12701,1262,1394060400.0,45.849788000000004,5.059126999999999,4.0,85.0,0.0,2,130000.0
12702,1248,1426806000.0,45.89583,4.930738,3.0,68.0,0.0,2,339059.0
12703,1195,1499810400.0,46.208734,5.325347,4.0,91.0,1059.0,1,200000.0
12704,1386,1477605600.0,45.890865999999995,5.358029,0.0,39373.0,11290.0,4,10950000.0
12705,1007,1531087200.0,45.994456,5.376061,4.0,130.0,132.0,1,185000.0
12706,1053,1498168800.0,46.20443,5.237655999999999,3.0,60.0,0.0,2,115000.0
12707,1313,1531173600.0,46.254498999999996,6.083635,3.0,108.0,0.0,2,396000.0
12708,1160,1552345200.0,46.252683000000005,6.103974,3.0,63.0,0.0,2,198000.0
12709,1419,1492034400.0,46.230921,5.97717,5.0,114.0,1250.0,1,558540.0
12710,1173,1457650800.0,46.336407,6.070863,4.0,97.0,0.0,2,410000.0
12711,1322,1424646000.0,45.929996,4.8221300000000005,5.0,127.0,383.0,1,277700.0
12712,1160,1530741600.0,46.260568,6.111441,1.0,34.0,0.0,2,155060.0
12713,1143,1490738400.0,46.363861,6.141230999999999,5.0,180.0,1200.0,1,750000.0
12714,1130,1508796000.0,46.31343,5.1671059999999995,5.0,148.0,1084.0,1,245000.0
12715,1249,1394146800.0,45.828722,4.944846,3.0,48.0,0.0,2,140000.0
12716,1173,1473372000.0,46.323846,6.047214,2.0,48.0,0.0,2,154800.0
12717,1303,1551308400.0,46.109666,5.418079,3.0,74.0,442.0,1,62000.0
12718,1275,1510009200.0,45.815853000000004,4.932256,4.0,111.0,0.0,2,460000.0
12719,1053,1491948000.0,46.213734,5.238277,5.0,89.0,0.0,2,98300.0
12720,1200,1392332400.0,46.093542,5.483784,2.0,30.0,152.0,1,5000.0
12721,1435,1393282800.0,46.295788,6.107705999999999,5.0,105.0,523.0,1,491045.0
12722,1160,1504735200.0,46.258443,6.111815,0.0,214.0,0.0,4,420000.0
12723,1007,1548889200.0,46.005322,5.359895,0.0,,0.0,3,65000.0
12724,1313,1407103200.0,46.250386,6.082521,6.0,154.0,490.0,1,736320.0
12725,1254,1406498400.0,46.163335,5.280112,6.0,125.0,988.0,1,264000.0
12726,1166,1488236400.0,46.003701,4.790432,2.0,48.0,7779.0,1,520000.0
