,city,date_mutation,latitude,longitude,nombre_pieces_principales,surface_reelle_bati,surface_terrain,type_local,valeur_fonciere
6852,1283,1511996400.0,46.258452,5.639822000000001,4.0,84.0,363.0,1,40000.0
6853,1283,1511478000.0,46.258520000000004,5.639963,5.0,118.0,424.0,1,138000.0
6854,1283,1504130400.0,46.256783,5.648372,3.0,59.0,0.0,2,40000.0
6855,1283,1501020000.0,46.258956,5.647083,5.0,112.0,0.0,2,72000.0
6856,1283,1498600800.0,46.259645,5.64675,4.0,97.0,0.0,2,148000.0
6857,1283,1497823200.0,46.258956,5.647083,5.0,137.0,0.0,2,81600.0
6858,1283,1497564000.0,46.259645,5.64675,4.0,97.0,0.0,2,113900.0
6859,1283,1496095200.0,46.260346999999996,5.641202,0.0,,0.0,3,5500.0
6860,1283,1492639200.0,46.258956,5.647083,0.0,70.0,0.0,4,70000.0
6861,1283,1492034400.0,46.256783,5.648372,4.0,72.0,0.0,2,55000.0
6863,1283,1489446000.0,46.258956,5.647083,4.0,70.0,0.0,2,61460.0
6864,1283,1485298800.0,46.26058,5.639885,4.0,121.0,1149.0,1,315000.0
6865,1283,1480028400.0,46.256783,5.648372,3.0,61.0,0.0,2,40000.0
6866,1283,1479769200.0,46.260037,5.6459220000000006,0.0,,0.0,3,4800.0
6867,1283,1475704800.0,46.259645,5.64675,0.0,49.0,0.0,4,60000.0
6868,1283,1475186400.0,46.260346999999996,5.641202,4.0,83.0,0.0,2,130000.0
6870,1283,1473631200.0,46.259645,5.64675,2.0,63.0,0.0,2,67500.0
6872,1283,1469570400.0,46.259645,5.64675,4.0,97.0,0.0,2,118000.0
6873,1283,1469570400.0,46.260037,5.6459220000000006,0.0,,0.0,3,118000.0
6874,1283,1469484000.0,46.260346999999996,5.641202,0.0,,0.0,3,7300.0
6875,1283,1468792800.0,46.259867,5.641481,4.0,150.0,0.0,1,140000.0
6876,1283,1468792800.0,46.258956,5.647083,3.0,75.0,0.0,2,47000.0
6877,1283,1468792800.0,46.260037,5.6459220000000006,0.0,,0.0,3,47000.0
6878,1283,1467151200.0,46.258956,5.647083,5.0,112.0,0.0,2,55000.0
6879,1283,1460498400.0,46.258956,5.647083,0.0,211.0,0.0,2,52000.0
6880,1283,1460325600.0,46.259645,5.64675,2.0,63.0,0.0,2,67000.0
6881,1283,1459288800.0,46.258956,5.647083,4.0,101.0,0.0,2,54500.0
6882,1283,1458255600.0,46.25593,5.6481069999999995,6.0,200.0,2475.0,1,182000.0
6883,1283,1456441200.0,46.255638,5.646646,0.0,,0.0,3,6000.0
6885,1283,1455663600.0,46.258956,5.647083,3.0,71.0,0.0,2,51500.0
6886,1283,1453676400.0,46.258956,5.647083,3.0,68.0,0.0,2,40000.0
6887,1283,1453158000.0,46.258956,5.647083,0.0,208.0,0.0,2,50000.0
6888,1283,1452726000.0,46.258956,5.647083,0.0,160.0,0.0,2,70000.0
6889,1283,1450825200.0,46.256783,5.648372,3.0,61.0,0.0,2,50400.0
6890,1283,1450393200.0,46.259645,5.64675,2.0,63.0,0.0,2,78000.0
6891,1283,1450393200.0,46.260037,5.6459220000000006,0.0,,0.0,3,78000.0
6893,1283,1448838000.0,46.259645,5.64675,2.0,63.0,0.0,2,86750.0
6895,1283,1448578800.0,46.259645,5.64675,2.0,63.0,0.0,2,65000.0
6897,1283,1445986800.0,46.256783,5.648372,4.0,70.0,0.0,2,43000.0
6899,1283,1442440800.0,46.256783,5.648372,3.0,61.0,0.0,2,55000.0
6900,1283,1441749600.0,46.258956,5.647083,5.0,137.0,0.0,2,79000.0
6901,1283,1438898400.0,46.259645,5.64675,3.0,66.0,0.0,2,88000.0
6902,1283,1438898400.0,46.260037,5.6459220000000006,0.0,,0.0,3,88000.0
6903,1283,1433196000.0,46.258956,5.647083,2.0,45.0,0.0,2,35000.0
6904,1283,1427752800.0,46.258956,5.647083,0.0,156.0,0.0,4,55000.0
6905,1283,1406671200.0,46.259645,5.64675,3.0,66.0,0.0,2,85000.0
6906,1283,1405634400.0,46.258956,5.647083,4.0,94.0,0.0,2,83000.0
6907,1283,1400450400.0,46.259645,5.64675,2.0,63.0,0.0,2,80000.0
6908,1283,1398376800.0,46.256783,5.648372,4.0,70.0,0.0,2,68000.0
6910,1283,1396389600.0,46.258956,5.647083,1.0,30.0,0.0,2,28000.0
6911,1283,1395356400.0,46.256783,5.648372,4.0,69.0,0.0,2,60000.0
6912,1283,1392678000.0,46.256783,5.648372,4.0,70.0,0.0,2,56000.0
6913,1283,1392678000.0,46.256928,5.648873,0.0,,0.0,3,56000.0
6914,1283,1388703600.0,46.258456,5.640986,4.0,111.0,0.0,2,126000.0
6915,1283,1388703600.0,46.258456,5.640986,3.0,104.0,0.0,2,88000.0
6916,1230,1467237600.0,46.436398,5.099416000000001,3.0,100.0,2646.0,1,93000.0
6918,1080,1492552800.0,46.040426000000004,5.5728279999999994,3.0,75.0,380.0,1,140000.0
6919,1080,1492552800.0,46.040227,5.574257,0.0,,91.0,3,140000.0
6920,1402,1476396000.0,46.51477,4.97981,3.0,55.0,374.0,1,114500.0
6921,1402,1444946400.0,46.501794,4.980181,2.0,55.0,833.0,1,63000.0
6922,1402,1428616800.0,46.514687,4.985071,2.0,52.0,848.0,1,47000.0
6923,1060,1536876000.0,46.06128,5.606026,4.0,168.0,465.0,1,149180.0
6924,1060,1524434400.0,46.063296,5.60691,1.0,30.0,432.0,2,152000.0
6927,1060,1521154800.0,46.060387,5.605841000000001,1.0,53.0,252.0,2,69000.0
6930,1060,1512428400.0,46.061525,5.606541,4.0,135.0,1197.0,2,150000.0
6934,1060,1511996400.0,46.059795,5.606175,4.0,80.0,1473.0,1,13334.0
6935,1060,1504130400.0,46.059795,5.606175,4.0,80.0,1473.0,1,40000.0
6936,1060,1481497200.0,46.059761,5.608324,4.0,86.0,399.0,1,55000.0
6937,1060,1430085600.0,46.059883,5.605245,1.0,27.0,578.0,2,195000.0
6940,1060,1426460400.0,46.060293,5.606539,2.0,37.0,293.0,2,110400.0
6943,1060,1401228000.0,46.065902,5.606935,6.0,113.0,970.0,1,86000.0
6944,1060,1398204000.0,46.067168,5.6070269999999995,2.0,75.0,91.0,1,149200.0
6946,1390,1544742000.0,45.837232,5.279479,,,73000.0,4,1776000.0
6947,1390,1435096800.0,45.846275,5.283126,0.0,23184.0,48981.0,4,11000000.0
6948,1390,1406757600.0,45.843983,5.283748,,,56667.0,4,15005000.0
6949,1041,1535580000.0,45.944461,5.354996,1.0,36.0,121.0,1,104000.0
6950,1041,1511305200.0,45.944445,5.3572239999999995,3.0,85.0,846.0,1,193250.0
6951,1041,1504216800.0,45.945842999999996,5.351188,4.0,93.0,987.0,1,
6952,1041,1504216800.0,45.945842999999996,5.351188,4.0,93.0,987.0,1,210500.0
6953,1041,1504130400.0,45.945199,5.3530489999999995,4.0,80.0,142.0,1,145000.0
6954,1041,1500588000.0,45.945056,5.354099,5.0,119.0,106.0,1,166624.0
6955,1041,1499292000.0,45.945283,5.34971,4.0,90.0,625.0,1,196885.0
6956,1041,1498773600.0,45.944839,5.354394999999999,2.0,46.0,42.0,1,78850.0
6957,1041,1496268000.0,45.945019,5.354471,2.0,60.0,424.0,1,118000.0
6958,1041,1471903200.0,45.94511,5.3514029999999995,4.0,85.0,1387.0,1,168800.0
6959,1041,1441317600.0,45.945056,5.354099,2.0,60.0,106.0,1,105900.0
6960,1041,1438898400.0,45.94542,5.352059,5.0,130.0,189.0,1,164490.0
6961,1041,1404943200.0,45.945079,5.349965,5.0,147.0,915.0,1,227516.0
6962,1041,1393542000.0,45.944399,5.355128,2.0,69.0,185.0,1,92000.0
6964,1104,1501711200.0,46.174501,5.847323,0.0,350.0,246.0,4,70000.0
6965,1104,1458687600.0,46.175046,5.847182,1.0,26.0,0.0,2,40000.0
6966,1104,1418684400.0,46.175052,5.847383,0.0,100.0,0.0,4,23900.0
6967,1104,1407103200.0,46.175698,5.847474,4.0,120.0,355.0,2,130000.0
6968,1104,1407103200.0,46.175698,5.847574,0.0,,0.0,3,130000.0
6969,1104,1407103200.0,46.175606,5.847512,0.0,,0.0,3,130000.0
6971,1184,1473717600.0,46.157919,5.41576,4.0,89.0,1180.0,1,148500.0
6972,1184,1462485600.0,46.15874,5.416658999999999,5.0,149.0,171.0,1,100000.0
6974,1184,1423177200.0,46.156789,5.41602,5.0,92.0,1527.0,1,130000.0
6975,1184,1392850800.0,46.156748,5.414562,5.0,138.0,1884.0,1,175500.0
6976,1354,1539640800.0,46.235031,6.024412,0.0,370.0,2521.0,4,1.0
6978,1354,1539640800.0,46.234590999999995,6.024133,0.0,447.0,3587.0,4,1.0
6986,1354,1535580000.0,46.234942,6.022075,0.0,2590.0,4284.0,4,580000.0
6987,1354,1529877600.0,46.235675,6.025251,0.0,55.0,0.0,4,95000.0
6989,1354,1513897200.0,46.234704,6.0197769999999995,0.0,401.0,2138.0,4,682855.2
6990,1354,1481670000.0,46.235269,6.02359,0.0,550.0,1554.0,4,385000.0
6991,1354,1481583600.0,46.234984000000004,6.023102,0.0,332.0,1298.0,4,232000.0
6992,1354,1463522400.0,46.235675,6.025251,0.0,,0.0,4,120000.0
6994,1354,1455577200.0,46.235675,6.025251,0.0,,0.0,4,171000.0
6996,1354,1425942000.0,46.235675,6.025251,0.0,60.0,0.0,4,235000.0
6999,1354,1523829600.0,46.252208,6.032112000000001,9.0,157.0,238.0,1,668910.0
7001,1354,1508450400.0,46.253282,6.033807,8.0,182.0,973.0,1,809660.0
7002,1354,1493676000.0,46.251031,6.035008,7.0,164.0,854.0,1,715000.0
7003,1354,1461276000.0,46.251643,6.03461,5.0,131.0,1063.0,1,515000.0
7004,1354,1405980000.0,46.251690999999994,6.033936,4.0,113.0,554.0,1,506000.0
7005,1173,1544482800.0,46.330354,6.061849,2.0,52.0,0.0,2,158000.0
7006,1173,1543791600.0,46.332757,6.063003,3.0,55.0,0.0,2,199000.0
7009,1173,1543446000.0,46.331295000000004,6.06329,2.0,38.0,0.0,2,138000.0
7010,1173,1543446000.0,46.332757,6.063003,3.0,61.0,0.0,2,207000.0
7013,1173,1543359600.0,46.332757,6.063003,3.0,55.0,0.0,2,225000.0
7016,1173,1542150000.0,46.33178,6.058047,2.0,37.0,547.0,2,900000.0
7020,1173,1540767600.0,46.328815000000006,6.060379,2.0,37.0,0.0,2,98000.0
7022,1173,1540504800.0,46.332757,6.063003,3.0,61.0,0.0,2,209000.0
7025,1173,1540418400.0,46.332757,6.063003,3.0,52.0,0.0,2,208000.0
7028,1173,1539900000.0,46.330861,6.064424,3.0,64.0,0.0,2,271390.0
7030,1173,1539900000.0,46.330189000000004,6.0651720000000005,0.0,,12.0,3,271390.0
7031,1173,1539640800.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,310000.0
7032,1173,1539122400.0,46.330354,6.061849,2.0,59.0,0.0,2,199000.0
7033,1173,1538517600.0,46.332335,6.064931,0.0,23.0,0.0,4,84100.0
7034,1173,1537740000.0,46.330354,6.061849,4.0,86.0,0.0,2,350000.0
7036,1173,1534975200.0,46.332757,6.063003,3.0,55.0,0.0,2,202000.0
7039,1173,1534802400.0,46.332757,6.063003,3.0,54.0,0.0,2,223000.0
7042,1173,1534456800.0,46.332757,6.063003,3.0,54.0,0.0,2,230000.0
7045,1173,1532901600.0,46.332757,6.063003,2.0,42.0,0.0,2,150000.0
7048,1173,1531346400.0,46.330354,6.061849,2.0,47.0,0.0,2,160500.0
7049,1173,1531173600.0,46.332757,6.063003,2.0,34.0,0.0,2,105000.0
7052,1173,1529964000.0,46.330354,6.061849,5.0,101.0,0.0,2,361380.0
7054,1173,1529272800.0,46.332757,6.063003,3.0,61.0,0.0,2,210000.0
7057,1173,1529013600.0,46.332434,6.062334,6.0,106.0,741.0,1,557310.0
7058,1173,1528754400.0,46.332757,6.063003,2.0,42.0,0.0,2,170000.0
7061,1173,1528668000.0,46.330354,6.061849,1.0,28.0,0.0,2,85000.0
7062,1173,1528236000.0,46.332757,6.063003,2.0,42.0,0.0,2,162000.0
7065,1173,1527631200.0,46.330354,6.061849,3.0,65.0,0.0,2,240000.0
7067,1173,1527458400.0,46.331295000000004,6.06329,2.0,50.0,0.0,2,223000.0
7069,1173,1525298400.0,46.3306,6.058781,5.0,160.0,332.0,1,807500.0
7070,1173,1525298400.0,46.332757,6.063003,2.0,34.0,0.0,2,190000.0
7073,1173,1524780000.0,46.332757,6.063003,2.0,42.0,0.0,2,148000.0
7076,1173,1524693600.0,46.332757,6.063003,3.0,61.0,0.0,2,240000.0
7079,1173,1522879200.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,195000.0
7080,1173,1522879200.0,46.331353,6.0586400000000005,2.0,43.0,0.0,2,152000.0
7082,1173,1522706400.0,46.332757,6.063003,3.0,53.0,0.0,2,229000.0
7085,1173,1521759600.0,46.332757,6.063003,2.0,34.0,0.0,2,160000.0
7088,1173,1519945200.0,46.333364,6.063001,4.0,114.0,1600.0,2,900000.0
7091,1173,1519686000.0,46.331295000000004,6.06329,1.0,30.0,0.0,2,103700.0
7092,1173,1519599600.0,46.330354,6.061849,2.0,59.0,0.0,2,185000.0
7093,1173,1519599600.0,46.328815000000006,6.060379,2.0,37.0,0.0,2,160150.0
7097,1173,1518130800.0,46.332335,6.064931,0.0,24.0,0.0,4,96700.0
7098,1173,1517266800.0,46.332757,6.063003,2.0,42.0,0.0,2,150000.0
7101,1173,1516575600.0,46.332757,6.063003,2.0,34.0,0.0,2,151500.0
7104,1173,1515538800.0,46.332335,6.064931,0.0,20.0,0.0,4,96100.0
7105,1173,1515106800.0,46.330354,6.061849,3.0,69.0,0.0,2,257950.0
7108,1173,1514502000.0,46.332757,6.063003,3.0,61.0,0.0,2,190000.0
7111,1173,1514415600.0,46.332335,6.064931,0.0,20.0,0.0,4,98900.0
7112,1173,1511737200.0,46.330354,6.061849,3.0,95.0,0.0,2,320000.0
7115,1173,1510873200.0,46.330958,6.059735,2.0,50.0,0.0,2,204390.0
7117,1173,1509055200.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,170000.0
7118,1173,1508364000.0,46.332757,6.063003,2.0,38.0,0.0,2,171400.0
7121,1173,1508104800.0,46.330354,6.061849,1.0,33.0,0.0,2,179400.0
7123,1173,1507586400.0,46.331295000000004,6.06329,2.0,42.0,0.0,2,195000.0
7125,1173,1506549600.0,46.331295000000004,6.06329,2.0,50.0,0.0,2,245000.0
7126,1173,1506376800.0,46.330958,6.059735,3.0,73.0,0.0,2,280000.0
7128,1173,1504821600.0,46.331295000000004,6.06329,1.0,42.0,0.0,2,190000.0
7129,1173,1504476000.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,274300.0
7130,1173,1504216800.0,46.332757,6.063003,2.0,42.0,0.0,2,187000.0
7133,1173,1503612000.0,46.331295000000004,6.06329,3.0,71.0,0.0,2,237000.0
7135,1173,1503525600.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,255000.0
7136,1173,1500588000.0,46.330815,6.064044,3.0,63.0,0.0,2,269480.0
7137,1173,1500588000.0,46.330098,6.065094,0.0,,0.0,3,269480.0
7138,1173,1500588000.0,46.329808,6.06529,0.0,,12.0,3,269480.0
7139,1173,1498773600.0,46.332757,6.063003,2.0,34.0,0.0,2,170000.0
7142,1173,1497823200.0,46.330354,6.061849,2.0,49.0,0.0,2,241903.0
7144,1173,1497477600.0,46.332757,6.063003,2.0,34.0,0.0,2,175000.0
7147,1173,1496095200.0,46.331295000000004,6.06329,2.0,38.0,0.0,2,148940.0
7148,1173,1495058400.0,46.331689000000004,6.0579,3.0,73.0,0.0,2,150000.0
7149,1173,1494799200.0,46.330958,6.059735,4.0,91.0,0.0,2,386000.0
7152,1173,1494540000.0,46.331295000000004,6.06329,1.0,38.0,0.0,2,155985.0
7153,1173,1494453600.0,46.332335,6.064931,0.0,20.0,0.0,4,91656.77
7154,1173,1492466400.0,46.332335,6.064931,0.0,24.0,0.0,4,87500.0
7155,1173,1492034400.0,46.330354,6.061849,3.0,74.0,0.0,2,236200.0
7157,1173,1491170400.0,46.330354,6.061849,1.0,20.0,0.0,2,73000.0
7158,1173,1490738400.0,46.332335,6.064931,0.0,24.0,0.0,4,90768.06
7159,1173,1490223600.0,46.331295000000004,6.06329,2.0,50.0,0.0,2,175750.0
7162,1173,1489532400.0,46.330354,6.061849,2.0,51.0,0.0,2,175000.0
7163,1173,1488927600.0,46.330354,6.061849,2.0,62.0,0.0,2,161150.0
7166,1173,1487545200.0,46.330815,6.064044,4.0,77.0,0.0,2,325000.0
7167,1173,1487545200.0,46.330098,6.065094,0.0,,0.0,3,325000.0
7168,1173,1487545200.0,46.329801,6.065395,0.0,,14.0,3,325000.0
7169,1173,1485212400.0,46.330354,6.061849,2.0,59.0,0.0,2,195000.0
7171,1173,1483916400.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,143000.0
7172,1173,1482879600.0,46.330861,6.064424,2.0,48.0,0.0,2,190000.0
7174,1173,1482879600.0,46.330696,6.064144000000001,0.0,,12.0,3,190000.0
7175,1173,1481497200.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,307000.0
7177,1173,1479250800.0,46.330354,6.061849,2.0,59.0,0.0,2,210000.0
7179,1173,1478646000.0,46.331353,6.0586400000000005,5.0,160.0,0.0,2,530000.0
7180,1173,1478559600.0,46.332757,6.063003,3.0,55.0,0.0,2,170000.0
7183,1173,1478214000.0,46.330354,6.061849,2.0,55.0,0.0,2,187000.0
7185,1173,1477260000.0,46.328815000000006,6.060379,0.0,,0.0,3,1000.0
7186,1173,1476741600.0,46.332335,6.064931,0.0,20.0,0.0,2,81390.05
7187,1173,1476309600.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,179000.0
7188,1173,1475704800.0,46.330354,6.061849,2.0,65.0,0.0,2,180000.0
7189,1173,1475186400.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,140000.0
7190,1173,1474322400.0,46.330354,6.061849,3.0,69.0,0.0,2,241400.0
7193,1173,1473285600.0,46.330354,6.061849,2.0,57.0,0.0,2,145000.0
7194,1173,1471989600.0,46.332757,6.063003,3.0,54.0,0.0,2,180000.0
7195,1173,1471989600.0,46.331295000000004,6.06329,2.0,45.0,0.0,2,159000.0
7198,1173,1469052000.0,46.331295000000004,6.06329,2.0,30.0,0.0,2,90000.0
7199,1173,1468792800.0,46.330958,6.059735,4.0,93.0,0.0,2,408000.0
7202,1173,1467151200.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,366000.0
7204,1173,1466632800.0,46.330354,6.061849,2.0,47.0,0.0,2,195000.0
7206,1173,1465509600.0,46.331295000000004,6.06329,2.0,45.0,0.0,2,165550.0
7207,1173,1465423200.0,46.331295000000004,6.06329,1.0,24.0,0.0,2,84000.0
7208,1173,1464213600.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,170000.0
7209,1173,1463436000.0,46.330815,6.064044,4.0,76.0,0.0,2,324200.0
7210,1173,1463436000.0,46.330098,6.065094,0.0,,0.0,3,324200.0
7211,1173,1463436000.0,46.329798,6.065357,0.0,,13.0,3,324200.0
7212,1173,1462140000.0,46.330354,6.061849,1.0,26.0,0.0,2,102000.0
7214,1173,1459375200.0,46.330958,6.059735,2.0,49.0,0.0,2,240305.0
7216,1173,1459288800.0,46.331295000000004,6.06329,3.0,71.0,0.0,2,219250.0
7217,1173,1458860400.0,46.328815000000006,6.060379,3.0,76.0,0.0,2,240000.0
7219,1173,1456959600.0,46.332335,6.064931,0.0,20.0,0.0,2,69363.29
7220,1173,1453330800.0,46.331295000000004,6.06329,2.0,50.0,0.0,2,210000.0
7222,1173,1451948400.0,46.330354,6.061849,1.0,29.0,0.0,2,90000.0
7224,1173,1450825200.0,46.332335,6.064931,0.0,113.0,0.0,4,12000.0
7225,1173,1450306800.0,46.332335,6.064931,0.0,20.0,0.0,2,88442.31
7226,1173,1450306800.0,46.331295000000004,6.06329,4.0,103.0,0.0,2,280000.0
7228,1173,1447887600.0,46.332757,6.063003,4.0,73.0,0.0,2,255000.0
7231,1173,1447369200.0,46.330354,6.061849,0.0,,0.0,3,4000.0
7232,1173,1445900400.0,46.332757,6.063003,2.0,34.0,0.0,2,149000.0
7235,1173,1443650400.0,46.331295000000004,6.06329,2.0,24.0,0.0,2,104000.0
7236,1173,1440626400.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,310000.0
7237,1173,1440626400.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,149600.0
7239,1173,1440367200.0,46.330861,6.064424,2.0,48.0,0.0,2,168000.0
7241,1173,1440367200.0,46.330283,6.065139,0.0,,12.0,3,168000.0
7242,1173,1439935200.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,130000.0
7243,1173,1438725600.0,46.331295000000004,6.06329,3.0,71.0,0.0,2,195000.0
7244,1173,1438293600.0,46.331295000000004,6.06329,3.0,71.0,0.0,2,222500.0
7246,1173,1436911200.0,46.330354,6.061849,4.0,99.0,0.0,2,286220.0
7249,1173,1428530400.0,46.330354,6.061849,3.0,65.0,0.0,2,220000.0
7251,1173,1426633200.0,46.332335,6.064931,0.0,20.0,0.0,2,83900.5
7252,1173,1425423600.0,46.330958,6.059735,0.0,,0.0,3,15000.0
7253,1173,1424300400.0,46.330354,6.061849,2.0,62.0,0.0,2,167000.0
7255,1173,1422226800.0,46.330958,6.059735,3.0,76.0,0.0,2,96000.0
7257,1173,1419548400.0,46.332335,6.064931,0.0,36.0,0.0,2,130039.13
7258,1173,1418598000.0,46.331689000000004,6.0579,3.0,74.0,0.0,2,240000.0
7259,1173,1418252400.0,46.331295000000004,6.06329,2.0,38.0,0.0,2,142825.0
7260,1173,1417734000.0,46.332335,6.064931,0.0,20.0,0.0,2,89043.48
7261,1173,1417561200.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,260000.0
7263,1173,1414710000.0,46.330861,6.064424,4.0,82.0,0.0,2,335000.0
7265,1173,1414710000.0,46.330199,6.065201,0.0,,12.0,3,335000.0
7266,1173,1413324000.0,46.330457,6.064701,3.0,64.0,0.0,2,263374.0
7268,1173,1413324000.0,46.330114,6.065119,0.0,,12.0,3,263374.0
7269,1173,1403474400.0,46.330354,6.061849,2.0,48.0,0.0,2,145000.0
7270,1173,1398808800.0,46.330354,6.061849,2.0,59.0,0.0,2,200000.0
7273,1173,1398376800.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,187000.0
7275,1173,1398117600.0,46.331295000000004,6.06329,4.0,71.0,0.0,2,240395.0
7277,1173,1397426400.0,46.332335,6.064931,0.0,20.0,0.0,2,90000.0
7278,1173,1397167200.0,46.331773,6.057843,0.0,48.0,0.0,4,50000.0
7279,1173,1396476000.0,46.330958,6.059735,4.0,92.0,0.0,2,404000.0
7282,1173,1395874800.0,46.330098,6.065094,0.0,,0.0,3,14000.0
7283,1173,1395356400.0,46.330958,6.059735,5.0,128.0,0.0,2,493010.0
7286,1173,1393455600.0,46.331295000000004,6.06329,4.0,98.0,0.0,2,365750.0
7287,1173,1392678000.0,46.331295000000004,6.06329,2.0,46.0,0.0,2,174000.0
7288,1173,1390777200.0,46.330354,6.061849,2.0,59.0,0.0,2,185000.0
7291,1173,1389826800.0,46.330354,6.061849,2.0,57.0,0.0,2,213000.0
7293,1173,1389654000.0,46.331295000000004,6.06329,3.0,71.0,0.0,2,257000.0
7294,1109,1527544800.0,46.152516999999996,5.91395,4.0,70.0,1145.0,1,290000.0
7295,1109,1398117600.0,46.151758,5.914357,3.0,75.0,1000.0,1,180000.0
7297,1195,1476050400.0,46.230416999999996,5.292852,4.0,126.0,785.0,1,48000.0
7298,1072,1474581600.0,46.195883,5.3233760000000006,6.0,170.0,571.0,1,110000.0
7299,1072,1466805600.0,46.190642,5.320429,4.0,80.0,432.0,1,146000.0
7301,1072,1441922400.0,46.191202000000004,5.319116999999999,2.0,66.0,163.0,1,67700.0
7302,1369,1489359600.0,46.19052,5.2874,4.0,130.0,285.0,1,257860.0
7304,1369,1472421600.0,46.190996999999996,5.286714,5.0,114.0,664.0,1,221500.0
7305,1369,1469397600.0,46.189927000000004,5.287538,5.0,104.0,889.0,1,185400.0
7306,1313,1531260000.0,46.256282,6.086679,3.0,74.0,0.0,2,335000.0
7308,1313,1531173600.0,46.254498999999996,6.083635,3.0,108.0,0.0,2,396000.0
7310,1313,1529877600.0,46.25405,6.083493,5.0,152.0,961.0,1,725000.0
7311,1313,1512601200.0,46.25418,6.08751,3.0,86.0,379.0,1,488230.0
7312,1313,1511996400.0,46.256282,6.086679,5.0,130.0,0.0,2,430500.0
7313,1313,1503612000.0,46.256282,6.086679,2.0,85.0,0.0,2,419900.0
7315,1313,1501106400.0,46.256282,6.086679,3.0,60.0,0.0,2,309500.0
7317,1313,1477346400.0,46.253589,6.08568,6.0,161.0,507.0,1,710000.0
7319,1313,1475445600.0,46.256282,6.086679,4.0,105.0,0.0,2,430000.0
7321,1313,1445814000.0,46.255025,6.08406,6.0,94.0,950.0,1,482500.0
7322,1313,1444255200.0,46.254498999999996,6.083635,3.0,91.0,0.0,2,440000.0
7325,1313,1441836000.0,46.256282,6.086679,3.0,74.0,0.0,2,396100.0
7327,1313,1435701600.0,46.253965,6.087085,6.0,143.0,243.0,1,615500.0
7329,1313,1425855600.0,46.256282,6.086679,5.0,105.0,0.0,2,460000.0
7331,1313,1425250800.0,46.256282,6.086679,5.0,106.0,0.0,2,450000.0
7333,1313,1418857200.0,46.256282,6.086679,4.0,105.0,0.0,2,460000.0
7335,1313,1410213600.0,46.256282,6.086679,3.0,74.0,0.0,2,321000.0
7337,1313,1409004000.0,46.254138,6.086663,7.0,196.0,484.0,1,740000.0
7339,1313,1403820000.0,46.253040000000006,6.083953,4.0,119.0,714.0,1,642000.0
7341,1313,1403820000.0,46.25418,6.08751,3.0,86.0,379.0,1,458000.0
7342,1313,1403647200.0,46.256282,6.086679,3.0,85.0,0.0,2,410000.0
7344,1173,1544655600.0,46.332489,6.058322,0.0,53.0,0.0,4,3000.0
7345,1173,1544655600.0,46.332489,6.058322,0.0,14.0,0.0,4,15000.0
7346,1173,1543964400.0,46.332684,6.054977,4.0,81.0,0.0,2,215000.0
7349,1173,1542150000.0,46.335532,6.057683,4.0,65.0,0.0,2,320000.0
7350,1173,1541977200.0,46.336396,6.0631129999999995,3.0,69.0,0.0,2,297200.0
7353,1173,1539727200.0,46.333564,6.058016,3.0,90.0,0.0,2,310900.0
7354,1173,1539554400.0,46.333236,6.057951,4.0,77.0,0.0,2,215000.0
7355,1173,1538949600.0,46.334852000000005,6.0565169999999995,2.0,39.0,0.0,2,168000.0
7357,1173,1538690400.0,46.333218,6.053966,7.0,145.0,352.0,1,725000.0
7358,1173,1538604000.0,46.333393,6.055205,3.0,74.0,0.0,2,220000.0
7360,1173,1536876000.0,46.333726,6.057174,1.0,22.0,0.0,2,75800.0
7362,1173,1536184800.0,46.332807,6.056474,4.0,115.0,0.0,2,5000.0
7363,1173,1536098400.0,46.332489,6.058322,2.0,46.0,0.0,2,145000.0
7365,1173,1535666400.0,46.333438,6.057725,4.0,82.0,0.0,2,215000.0
7366,1173,1534975200.0,46.333438,6.057725,4.0,82.0,0.0,2,210000.0
7368,1173,1533852000.0,46.332807,6.056474,5.0,104.0,0.0,2,1.0
7369,1173,1533852000.0,46.332807,6.056474,5.0,104.0,0.0,2,430000.0
7371,1173,1530655200.0,46.334097,6.057869999999999,3.0,66.0,149.0,2,370000.0
7376,1173,1530482400.0,46.333438,6.057725,3.0,57.0,0.0,2,172500.0
7377,1173,1530136800.0,46.332489,6.058322,3.0,72.0,0.0,2,273000.0
7379,1173,1529532000.0,46.332684,6.054977,0.0,,0.0,3,15000.0
7380,1173,1529359200.0,46.333791,6.06266,5.0,99.0,970.0,1,510000.0
